ID,Tipo,SKU,"GTIN, UPC, EAN, or ISBN",Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,Día en que empieza el precio rebajado,Día en que termina el precio rebajado,Estado del impuesto,Clase de impuesto,¿En inventario?,Inventario,Cantidad de bajo inventario,¿Permitir reservas de productos agotados?,¿Vendido individualmente?,Peso (kg),Longitud (cm),Ancho (cm),Altura (cm),¿Permitir valoraciones de clientes?,Nota de compra,Precio rebajado,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Límite de descargas,Días de caducidad de la descarga,Superior,Productos agrupados,Ventas dirigidas,Ventas cruzadas,URL externa,Texto del botón,Posición
32198,simple,HSBRIP7,,Fisher Price Base luz y sonido,1,0,visible,Sin información adicional,"Precio de comparación $1900 Base luz y sonido, Fisher Price, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,10,,,,0,1900,,935,En casa > Brincolines,"Base luz y sonido, Polanco, Ver todo de en casa",,"https://entrepeques.mx/wp-content/uploads/2023/07/HSBRIP7-1.jpg, https://entrepeques.mx/wp-content/uploads/2023/07/HSBRIP71-1.jpg, https://entrepeques.mx/wp-content/uploads/2023/07/HSBRIP72-1.jpg",,,,,,,,,0
32210,simple,HSCARP69,,Prinsel Con portabebé,1,0,visible,"No 3en1, Reclinable, Sencilla, Travel System , ","Precio de comparación $9300 Tradicional, Con portabebé, Prinsel, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,75,,,,0,9300,,5022,A pasear > Carriolas,"Con portabebé, Polanco, Ver todo de a pasear",,"https://entrepeques.mx/wp-content/uploads/2023/07/HSCARP69-1.jpg, https://entrepeques.mx/wp-content/uploads/2023/07/HSCARP691-1.jpg, https://entrepeques.mx/wp-content/uploads/2023/07/HSCARP692-1.jpg, https://entrepeques.mx/wp-content/uploads/2023/07/HSCARP693-1.jpg",,,,,,,,,0
32222,simple,HSCARP72,,UppaBaby Sin portabebé,1,0,visible,"No 3en1, Reclinable, Sencilla, No Travel System,","Precio de comparación $15000 Tradicional, Sin portabebé, UppaBaby, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,75,,,,0,13000,,6490,A pasear > Carriolas,"Polanco, Sin Portabebé, Ver todo de a pasear",,"https://entrepeques.mx/wp-content/uploads/2023/07/HSCARP72-1.jpg, https://entrepeques.mx/wp-content/uploads/2023/07/HSCARP721-1.jpg",,,,,,,,,0
32235,simple,HSCARP74,,Bugaboo con fundas para bambineto,1,0,visible,"No 3en1, Reclinable, Sencilla, No Travel System,","Precio de comparación $9500 Tradicional, Sin portabebé, Bugaboo, Seminuevo sin detalle, , incluye bambineto",,,taxable,,1,1,,0,0,70,,,,0,9500,3950,4590,A pasear > Carriolas,"Polanco, Sin Portabebé, Ver todo de a pasear",,"https://entrepeques.mx/wp-content/uploads/2023/07/HSCARP74-1.jpg, https://entrepeques.mx/wp-content/uploads/2023/07/HSCARP741-1.jpg, https://entrepeques.mx/wp-content/uploads/2023/07/HSCARP742-1.jpg, https://entrepeques.mx/wp-content/uploads/2023/07/HSCARP743-1.jpg",,,,,,,,,0
32536,simple,HSMDEP11,,Hot wheels Eléctrico,1,0,visible,"Sin techo, Sin bastón empuje, Sin Control remoto, ","Precio de comparación $3150 Eléctrico, Hot wheels, Seminuevo sin detalle, , Jeep ",,,taxable,,1,1,,0,0,27.67,,,,0,3150,,1701,A pasear > Montables de exterior,"Eléctrico, Polanco, Ver todo de a pasear",,"https://entrepeques.mx/wp-content/uploads/2023/07/HSMDEP11-1.jpg, https://entrepeques.mx/wp-content/uploads/2023/07/HSMDEP111-1.jpg, https://entrepeques.mx/wp-content/uploads/2023/07/HSMDEP112-1.jpg",,,,,,,,,0
32805,simple,HSSPCP80,,Transkids Portátil fijar en silla,1,0,visible,"No Reclinable, No Plegable, Charola desmontable, Fija , ","Precio de comparación $980 Portátil fijar en silla, Transkids, Seminuevo sin detalle, , Verde lima",,,taxable,,1,1,,0,0,20.4,,,,0,980,,539,En casa > Sillas para comer,"Polanco, Portátil fijar en silla, Ver todo de en casa",,"https://entrepeques.mx/wp-content/uploads/2023/07/HSSPCP80-1.jpg, https://entrepeques.mx/wp-content/uploads/2023/07/HSSPCP801-1.jpg",,,,,,,,,0
32821,simple,HSCDVP32,,Baby Trend Completa,1,0,visible,"Accesorios completos, No mecedora, ","Precio de comparación $4000 Completa, General, Seminuevo sin detalle, , baby trend gris con roza ",,,taxable,,1,1,,0,0,20.39,,,,0,4000,,1825.2,A dormir > Cunas de viaje,"Completa, Polanco, Ver todo de a dormir",,"https://entrepeques.mx/wp-content/uploads/2023/07/HSCDVP32-1.jpg, https://entrepeques.mx/wp-content/uploads/2023/07/HSCDVP321-1.jpg, https://entrepeques.mx/wp-content/uploads/2023/07/HSCDVP322-1.jpg",,,,,,,,,0
32828,simple,HSABDP5,,General Bolsa,1,0,visible,"Bolsa, ","Precio de comparación $1900 Bolsa, General, Seminuevo sin detalle, , JU.JU BE morada con blanco",,,taxable,,1,1,,0,0,0.12,,,,0,1900,,742.5,Ropa > Accesorios y Bolsas de Dama,"Bolsa, Polanco, Ver todo de ropa",,https://entrepeques.mx/wp-content/uploads/2023/07/HSABDP5-1.jpg,,,,,,,,,0
32830,simple,HSABDP6,,General Bolsa,1,0,visible,"Bolsa, ","Precio de comparación $1300 Bolsa, General, Seminuevo sin detalle, , Philips negra ",,,taxable,,1,1,,0,0,0.12,,,,0,1300,,539,Ropa > Accesorios y Bolsas de Dama,"Bolsa, Polanco, Ver todo de ropa",,https://entrepeques.mx/wp-content/uploads/2023/07/HSABDP6-1.jpg,,,,,,,,,0
32832,simple,HSABDP7,,General Bolsa,1,0,visible,"Bolsa, ","Precio de comparación $1300 Bolsa, General, Seminuevo sin detalle, , Philips negra con rayas blancas ",,,taxable,,1,1,,0,0,0.12,,,,0,1300,,539,Ropa > Accesorios y Bolsas de Dama,"Bolsa, Polanco, Ver todo de ropa",,https://entrepeques.mx/wp-content/uploads/2023/07/HSABDP7-1.jpg,,,,,,,,,0
32834,simple,HSABDP8,,General Bolsa,1,0,visible,"Bolsa, ","Precio de comparación $1500 Bolsa, General, Seminuevo sin detalle, , Summer gris con verde ",,,taxable,,1,1,,0,0,0.12,,,,0,1500,,550,Ropa > Accesorios y Bolsas de Dama,"Bolsa, Polanco, Ver todo de ropa",,https://entrepeques.mx/wp-content/uploads/2023/07/HSABDP8-1.jpg,,,,,,,,,0
32836,simple,HSABDP9,,General Bolsa,1,0,visible,"Bolsa, ","Precio de comparación $1000 Bolsa, General, Seminuevo sin detalle, , Kids zone blanca con patron de hojas ",,,taxable,,1,1,,0,0,0.12,,,,0,1000,,407,Ropa > Accesorios y Bolsas de Dama,"Bolsa, Polanco, Ver todo de ropa",,https://entrepeques.mx/wp-content/uploads/2023/07/HSABDP9-1.jpg,,,,,,,,,0
32838,simple,HSABDP10,,Kipling Bolsa,1,0,visible,"Bolsa, ","Precio de comparación $4550 Bolsa, Kipling, Seminuevo sin detalle, , Gris oscuro ",,,taxable,,1,1,,0,0,0.12,,,,0,4550,,1998,Ropa > Accesorios y Bolsas de Dama,"Bolsa, Polanco, Ver todo de ropa",,https://entrepeques.mx/wp-content/uploads/2023/07/HSABDP10-1.jpg,,,,,,,,,0
32840,simple,HSABDP11,,General Bolsa,1,0,visible,"Bolsa, ","Precio de comparación $2000 Bolsa, General, Seminuevo sin detalle, , oe azul marino ",,,taxable,,1,1,,0,0,0.12,,,,0,2000,,659.988,Ropa > Accesorios y Bolsas de Dama,"Bolsa, Polanco, Ver todo de ropa",,https://entrepeques.mx/wp-content/uploads/2023/07/HSABDP11-1.jpg,,,,,,,,,0
32842,simple,HSABDP12,,General Bolsa,1,0,visible,"Bolsa, ","Precio de comparación $1000 Bolsa, General, Seminuevo sin detalle, , Guess cafe ",,,taxable,,1,1,,0,0,0.12,,,,0,1000,,429,Ropa > Accesorios y Bolsas de Dama,"Bolsa, Polanco, Ver todo de ropa",,https://entrepeques.mx/wp-content/uploads/2023/07/HSABDP12-1.jpg,,,,,,,,,0
32844,simple,HSABDP13,,Tous Bolsa,1,0,visible,"Bolsa, ","Precio de comparación $5000 Bolsa, Tous, Seminuevo sin detalle, , rosa ",,,taxable,,1,1,,0,0,0.12,,,,0,5000,,1890,Ropa > Accesorios y Bolsas de Dama,"Bolsa, Polanco, Ver todo de ropa",,https://entrepeques.mx/wp-content/uploads/2023/07/HSABDP13-1.jpg,,,,,,,,,0
32846,simple,HSABDP14,,General Bolsa,1,0,visible,"Bolsa, ","Precio de comparación $1500 Bolsa, General, Seminuevo sin detalle, , Minene gris oscuro ",,,taxable,,1,1,,0,0,0.12,,,,0,1500,,654.5,Ropa > Accesorios y Bolsas de Dama,"Bolsa, Polanco, Ver todo de ropa",,https://entrepeques.mx/wp-content/uploads/2023/07/HSABDP14-1.jpg,,,,,,,,,0
32848,simple,HSABDP15,,Tous Bolsa,1,0,visible,"Bolsa, ","Precio de comparación $2900 Bolsa, Tous, Seminuevo sin detalle, , Negra ",,,taxable,,1,1,,0,0,0.12,,,,0,2900,,1242,Ropa > Accesorios y Bolsas de Dama,"Bolsa, Polanco, Ver todo de ropa",,https://entrepeques.mx/wp-content/uploads/2023/07/HSABDP15-1.jpg,,,,,,,,,0
32850,simple,HSABDP16,,General Bolsa,1,0,visible,"Bolsa, ","Precio de comparación $3500 Bolsa, General, Seminuevo sin detalle, , Petunia pickle gris ",,,taxable,,1,1,,0,0,0.12,,,,0,3500,,1458,Ropa > Accesorios y Bolsas de Dama,"Bolsa, Polanco, Ver todo de ropa",,https://entrepeques.mx/wp-content/uploads/2023/07/HSABDP16-1.jpg,,,,,,,,,0
32852,simple,HSABDP17,,General Bolsa,1,0,visible,"Bolsa, ","Precio de comparación $1000 Bolsa, General, Seminuevo sin detalle, , bolsa roja ",,,taxable,,1,1,,0,0,0.12,,,,0,1000,,324.5,Ropa > Accesorios y Bolsas de Dama,"Bolsa, Polanco, Ver todo de ropa",,https://entrepeques.mx/wp-content/uploads/2023/07/HSABDP17-1.jpg,,,,,,,,,0
32858,simple,HSABDP20,,General Bolsa,1,0,visible,"Bolsa, ","Precio de comparación $1500 Bolsa, General, Seminuevo sin detalle, , Bolsa negra con cafe ",,,taxable,,1,1,,0,0,0.12,,,,0,1500,,484,Ropa > Accesorios y Bolsas de Dama,"Bolsa, Polanco, Ver todo de ropa",,https://entrepeques.mx/wp-content/uploads/2023/07/HSABDP20-1.jpg,,,,,,,,,0
32860,simple,HSABDP21,,General Bolsa,1,0,visible,"Bolsa, ","Precio de comparación $500 Bolsa, General, Seminuevo sin detalle, , Bolsa morado claro y oscuro ",,,taxable,,1,1,,0,0,0.12,,,,0,500,,231,Ropa > Accesorios y Bolsas de Dama,"Bolsa, Polanco, Ver todo de ropa",,https://entrepeques.mx/wp-content/uploads/2023/07/HSABDP21-1.jpg,,,,,,,,,0
32862,simple,HSABDP22,,General Bolsa,1,0,visible,"Bolsa, ","Precio de comparación $1000 Bolsa, General, Seminuevo sin detalle, , Accessorize morado claro",,,taxable,,1,1,,0,0,0.12,,,,0,1000,,324.5,Ropa > Accesorios y Bolsas de Dama,"Bolsa, Polanco, Ver todo de ropa",,https://entrepeques.mx/wp-content/uploads/2023/07/HSABDP22-1.jpg,,,,,,,,,0
32868,simple,HSABDP25,,General Bolsa,1,0,visible,"Bolsa, ","Precio de comparación $1500 Bolsa, General, Seminuevo sin detalle, , bolsa bebe color negra ",,,taxable,,1,1,,0,0,0.12,,,,0,1500,,654.5,Ropa > Accesorios y Bolsas de Dama,"Bolsa, Polanco, Ver todo de ropa",,https://entrepeques.mx/wp-content/uploads/2023/07/HSABDP25-1.jpg,,,,,,,,,0
32870,simple,HSABDP26,,General Bolsa,1,0,visible,"Bolsa, ","Precio de comparación $1000 Bolsa, General, Seminuevo sin detalle, , Cloe morada ",,,taxable,,1,1,,0,0,0.12,,,,0,1000,,352,Ropa > Accesorios y Bolsas de Dama,"Bolsa, Polanco, Ver todo de ropa",,https://entrepeques.mx/wp-content/uploads/2023/07/HSABDP26-1.jpg,,,,,,,,,0
32872,simple,HSABDP27,,General Bolsa,1,0,visible,"Bolsa, ","Precio de comparación $1500 Bolsa, General, Seminuevo sin detalle, , Bolsa rosa ",,,taxable,,1,1,,0,0,0.12,,,,0,1500,,495,Ropa > Accesorios y Bolsas de Dama,"Bolsa, Polanco, Ver todo de ropa",,https://entrepeques.mx/wp-content/uploads/2023/07/HSABDP27-1.jpg,,,,,,,,,0
32874,simple,HSABDP28,,General Bolsa,1,0,visible,"Bolsa, ","Precio de comparación $2500 Bolsa, General, Seminuevo sin detalle, , Skip hop negra ",,,taxable,,1,1,,0,0,0.12,,,,0,2500,,616,Ropa > Accesorios y Bolsas de Dama,"Bolsa, Polanco, Ver todo de ropa",,https://entrepeques.mx/wp-content/uploads/2023/07/HSABDP28-1.jpg,,,,,,,,,0
32876,simple,HSABDP29,,General Bolsa,1,0,visible,"Bolsa, ","Precio de comparación $2000 Bolsa, General, Seminuevo sin detalle, , Skip hop negra ",,,taxable,,1,1,,0,0,0.12,,,,0,2000,,880,Ropa > Accesorios y Bolsas de Dama,"Bolsa, Polanco, Ver todo de ropa",,https://entrepeques.mx/wp-content/uploads/2023/07/HSABDP29-1.jpg,,,,,,,,,0
32878,simple,HSABDP30,,General Bolsa,1,0,visible,"Bolsa, ","Precio de comparación $3500 Bolsa, General, Seminuevo sin detalle, , Skip hop negra con blanco ",,,taxable,,1,1,,0,0,0.12,,,,0,3500,1110,1393.2,Ropa > Accesorios y Bolsas de Dama,"Bolsa, Polanco, Ver todo de ropa",,https://entrepeques.mx/wp-content/uploads/2023/07/HSABDP30-1.jpg,,,,,,,,,0
32880,simple,HSABDP31,,General Bolsa,1,0,visible,"Bolsa, ","Precio de comparación $2000 Bolsa, General, Seminuevo sin detalle, , Skip hop negra con blanco ",,,taxable,,1,1,,0,0,0.12,,,,0,2000,,643.5,Ropa > Accesorios y Bolsas de Dama,"Bolsa, Polanco, Ver todo de ropa",,https://entrepeques.mx/wp-content/uploads/2023/07/HSABDP31-1.jpg,,,,,,,,,0
32882,simple,HSABDP32,,General Bolsa,1,0,visible,"Bolsa, ","Precio de comparación $1000 Bolsa, General, Seminuevo sin detalle, , Kristian azul con rayas blancas ",,,taxable,,1,1,,0,0,0.12,,,,0,1000,,429,Ropa > Accesorios y Bolsas de Dama,"Bolsa, Polanco, Ver todo de ropa",,https://entrepeques.mx/wp-content/uploads/2023/07/HSABDP32-1.jpg,,,,,,,,,0
32890,simple,HSABDP36,,General Bolsa,1,0,visible,"Bolsa, ","Precio de comparación $1500 Bolsa, General, Seminuevo sin detalle, , bolsa general gris ",,,taxable,,1,1,,0,0,0.12,,,,0,1500,360,506,Ropa > Accesorios y Bolsas de Dama,"Bolsa, Polanco, Ver todo de ropa",,https://entrepeques.mx/wp-content/uploads/2023/07/HSABDP36-1.jpg,,,,,,,,,0
32898,simple,HSABDP40,,Pañalera JJ Cole,1,0,visible,"Bolsa, ","Precio de comparación $1700 Bolsa, General, Seminuevo sin detalle, , JJ COLE verde con blanco ",,,taxable,,1,1,,0,0,0.12,,,,0,1700,,748,Ropa > Accesorios y Bolsas de Dama,"Bolsa, Polanco, Ver todo de ropa",,https://entrepeques.mx/wp-content/uploads/2023/07/HSABDP40-1.jpg,,,,,,,,,0
32997,simple,HSCDBP7,,Tomme Tippe Eléctrico,1,0,visible,"Sencillo, ","Precio de comparación $1100 Eléctrico, General, Seminuevo sin detalle, , Tommee Tippee pump and go ",,,taxable,,1,1,,0,0,2.25,,,,0,1100,378,539,A comer > Calentador de biberones,"Eléctrico, Polanco, Ver todo de a comer",,"https://entrepeques.mx/wp-content/uploads/2023/07/HSCDBP7-1.jpg, https://entrepeques.mx/wp-content/uploads/2023/07/HSCDBP71-1.jpg",,,,,,,,,0
32999,simple,HSLACP15,,Tommee Tippee Biberón,1,0,visible,"Sistema Anticólicos, Libre BPA, 4 Oz / 120ml, Onzas, Otro, ","Precio de comparación $700 Biberón, Tommee Tippee, Nuevo, , Sin notas",,,taxable,,1,1,,0,0,0.69,,,,0,700,,429,A comer > Lactancia,"Biberón, Polanco, Ver todo de a comer",,https://entrepeques.mx/wp-content/uploads/2023/07/HSLACP15-1.jpg,,,,,,,,,0
33001,simple,HSLACP16,,Tommee Tippee Bolsas recolectoras,1,0,visible,"NA, Libre BPA, 4 Oz / 120ml, Onzas, Otro, ","Precio de comparación $500 Bolsas recolectoras, Tommee Tippee, Nuevo, , Sin notas",,,taxable,,1,1,,0,0,0.69,,,,0,500,,357.5,A comer > Lactancia,"Bolsas recolectoras, Polanco, Ver todo de a comer",,https://entrepeques.mx/wp-content/uploads/2023/07/HSLACP16-1.jpg,,,,,,,,,0
33005,simple,HSCDBP8,,Chicco Eléctrico,1,0,visible,"Digital, ","Precio de comparación $1000 Eléctrico, Chicco, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,2.25,,,,0,1000,,495,A comer > Calentador de biberones,"Eléctrico, Polanco, Ver todo de a comer",,https://entrepeques.mx/wp-content/uploads/2023/07/HSCDBP8-1.jpg,,,,,,,,,0
33007,simple,HSLACP17,,Squezze para bolsas,1,0,visible,"Sistema Anticólicos, NA, NA, NA, 2 unidades, ","Precio de comparación $750 Biberón, General, Seminuevo sin detalle, , Twist ",,,taxable,,1,2,,0,0,0.69,,,,0,750,,290,A comer > Lactancia,"Biberón, Polanco, Ver todo de a comer",,https://entrepeques.mx/wp-content/uploads/2023/07/HSLACP17-1.jpg,,,,,,,,,0
33009,simple,HSLACP18,,Medela Protector de senos,1,0,visible,"NA, NA, NA, NA, Otro, ","Precio de comparación $500 Protector de senos, Medela, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,0.69,,,,0,500,,209,A comer > Lactancia,"Polanco, Protector de senos, Ver todo de a comer",,https://entrepeques.mx/wp-content/uploads/2023/07/HSLACP18-1.jpg,,,,,,,,,0
33012,simple,HSEDLP6,,Nature Bond Manual Sencillo,1,0,visible,"Con Niveles de succión, Pilas, Manual, ","Precio de comparación $600 Sencillo, General, Seminuevo sin detalle, , Naturebond ",,,taxable,,1,1,,0,0,1.69,,,,0,600,,324.5,A comer > Extractores de leche,"Polanco, Sencillo, Ver todo de a comer",,"https://entrepeques.mx/wp-content/uploads/2023/07/HSEDLP6-1.jpg, https://entrepeques.mx/wp-content/uploads/2023/07/HSEDLP61-1.jpg",,,,,,,,,0
33016,simple,HSEDLP8,,Lansinoh Sencillo,1,0,visible,"Niveles y Tipo de succión, Pilas, Eléctrico, ","Precio de comparación $5000 Sencillo, Lansinoh, Seminuevo sin detalle, , Falta 1 manguera ",,,taxable,,1,1,,0,0,1.69,,,,0,5000,1533,2189,A comer > Extractores de leche,"Polanco, Sencillo, Ver todo de a comer",,https://entrepeques.mx/wp-content/uploads/2023/07/HSEDLP8-1.jpg,,,,,,,,,0
33018,simple,HSEDLP9,,Evenflo Sencillo,1,0,visible,"Niveles y Tipo de succión, Pilas, Manual, ","Precio de comparación $500 Sencillo, Evenflo, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,1.69,,,,0,500,,247.5,A comer > Extractores de leche,"Polanco, Sencillo, Ver todo de a comer",,https://entrepeques.mx/wp-content/uploads/2023/07/HSEDLP9-1.jpg,,,,,,,,,0
33022,simple,HSEDLP11,,Lansinoh Doble,1,0,visible,"Niveles y Tipo de succión, Pilas, Eléctrico, ","Precio de comparación $4000 Doble, Lansinoh, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,1.69,,,,0,4000,1533,2189,A comer > Extractores de leche,"Extractor Doble, Polanco, Ver todo de a comer",,https://entrepeques.mx/wp-content/uploads/2023/07/HSEDLP11-1.jpg,,,,,,,,,0
33030,simple,HSEDLP14,,Ameda Doble,1,0,visible,"Niveles y Tipo de succión, Pilas, Eléctrico, ","Precio de comparación $4500 Doble, General, Seminuevo sin detalle, , Ameda ",,,taxable,,1,1,,0,0,1.69,,,,0,4500,1625,2322,A comer > Extractores de leche,"Extractor Doble, Polanco, Ver todo de a comer",,https://entrepeques.mx/wp-content/uploads/2023/07/HSEDLP14-1.jpg,,,,,,,,,0
33039,simple,HSLACP19,,General Biberón,1,0,visible,"Sistema Anticólicos, NA, 4 Oz / 120ml, Onzas, 4 unidades, ","Precio de comparación $2600 Biberón, General, Seminuevo sin detalle, , Bare ",,,taxable,,1,1,,0,0,0.69,,,,0,2600,902,1128.6,A comer > Lactancia,"Biberón, Polanco, Ver todo de a comer",,"https://entrepeques.mx/wp-content/uploads/2023/07/HSLACP19-1.jpg, https://entrepeques.mx/wp-content/uploads/2023/07/HSLACP191-1.jpg",,,,,,,,,0
33046,simple,HSEDLP18,,Medela Doble,1,0,visible,"Niveles y Tipo de succión, Enchufe y Pilas, Eléctrico, ","Precio de comparación $6000 Doble, Medela, Seminuevo sin detalle, , Sin notas",,,taxable,,1,2,,0,0,1.69,,,,0,6000,,3186,A comer > Extractores de leche,"Extractor Doble, Polanco, Ver todo de a comer",,"https://entrepeques.mx/wp-content/uploads/2023/07/HSEDLP18-1.jpg, https://entrepeques.mx/wp-content/uploads/2023/07/HSEDLP181-1.jpg, https://entrepeques.mx/wp-content/uploads/2023/07/HSEDLP182-1.jpg",,,,,,,,,0
33048,simple,HSEDLP19,,Avent Sencillo,1,0,visible,"Niveles y Tipo de succión, Pilas, Eléctrico, ","Precio de comparación $1000 Sencillo, Avent, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,1.69,,,,0,1000,648,1296,A comer > Extractores de leche,"Polanco, Sencillo, Ver todo de a comer",,https://entrepeques.mx/wp-content/uploads/2023/07/HSEDLP19-1.jpg,,,,,,,,,0
33051,simple,HSEDLP20,,Free Style Nuevo Medela Doble,1,0,visible,"Niveles y Tipo de succión, Enchufe y Pilas, Eléctrico, ","Precio de comparación $12980 Doble, Medela, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,1.69,,,,0,12980,4395,6990,A comer > Extractores de leche,"Extractor Doble, Polanco, Ver todo de a comer",,"https://entrepeques.mx/wp-content/uploads/2023/07/HSEDLP20-1.jpg, https://entrepeques.mx/wp-content/uploads/2023/07/HSEDLP201-1.jpg",,,,,,,,,0
33054,simple,HSEDLP21,,Avent Sencillo,1,0,visible,"Niveles y Tipo de succión, Enchufe y Pilas, Eléctrico, ","Precio de comparación $1750 Sencillo, Avent, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,1.69,,,,0,1750,1037,1296,A comer > Extractores de leche,"Polanco, Sencillo, Ver todo de a comer",,"https://entrepeques.mx/wp-content/uploads/2023/07/HSEDLP21-1.jpg, https://entrepeques.mx/wp-content/uploads/2023/07/HSEDLP211-1.jpg",,,,,,,,,0
33057,simple,HSEDLP22,,Chicco Sencillo,1,0,visible,"Niveles y Tipo de succión, Enchufe y Pilas, Eléctrico, ","Precio de comparación $1980 Sencillo, Chicco, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,1.69,,,,0,1980,,1069.2,A comer > Extractores de leche,"Polanco, Sencillo, Ver todo de a comer",,"https://entrepeques.mx/wp-content/uploads/2023/07/HSEDLP22-1.jpg, https://entrepeques.mx/wp-content/uploads/2023/07/HSEDLP221-1.jpg",,,,,,,,,0
33063,simple,HSEDLP24,,Medela Doble,1,0,visible,"Niveles y Tipo de succión, Enchufe y Pilas, Eléctrico,","Precio de comparación $7800 Doble, Medela, Seminuevo sin detalle, , Sin uso",,,taxable,,1,1,,0,0,1.69,,,,0,7800,,4212,A comer > Extractores de leche,"Extractor Doble, Polanco, Ver todo de a comer",,"https://entrepeques.mx/wp-content/uploads/2023/07/HSEDLP24-1.jpg, https://entrepeques.mx/wp-content/uploads/2023/07/HSEDLP241-1.jpg",,,,,,,,,0
33066,simple,HSEDLP25,,Avent Sencillo,1,0,visible,"Niveles y Tipo de succión, Pilas, Manual, ","Precio de comparación $2400 Sencillo, Avent, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,1.69,,,,0,2400,1037,1296,A comer > Extractores de leche,"Polanco, Sencillo, Ver todo de a comer",,"https://entrepeques.mx/wp-content/uploads/2023/07/HSEDLP25-1.jpg, https://entrepeques.mx/wp-content/uploads/2023/07/HSEDLP251-1.jpg",,,,,,,,,0
